postTime,msgFrom,title,link,desc
2010/05/07,西安交通大学第一附属医院,关于电子支气管镜项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2917.htm,关于电子支气管镜项目的招标公告
2010/05/14,西安交通大学第一附属医院,招标并资格预审公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2918.htm,招标并资格预审公告
2017/02/09,西安交通大学第一附属医院,关于血小板聚集仪项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4806.htm,关于血小板聚集仪项目院内招标（集体采购）公告
2012/02/04,西安交通大学第一附属医院,关于院净化区高效过滤网安装检测项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2930.htm,关于院净化区高效过滤网安装检测项目的招标公告
2012/02/26,西安交通大学第一附属医院,关于留置针、输液接头项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2886.htm,关于留置针、输液接头项目的招标公告
2012/02/23,西安交通大学第一附属医院,关于一次性使用灭菌注射器项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2932.htm,关于一次性使用灭菌注射器项目的招标公告
2012/02/26,西安交通大学第一附属医院,关于一次性滴水不粘双极电凝项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2885.htm,关于一次性滴水不粘双极电凝项目的招标公告
2017/03/02,西安交通大学第一附属医院,关于医用钬激光治疗机项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4841.htm,关于医用钬激光治疗机项目院内招标（集体采购）公告
2014/05/04,西安交通大学第一附属医院,关于电动胸骨锯项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2887.htm,关于电动胸骨锯项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于光电一体式阴道镜成像系统项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2683.htm,关于光电一体式阴道镜成像系统项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于HPV监测仪项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2684.htm,关于HPV监测仪项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于五人共览显微镜项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2685.htm,关于五人共览显微镜项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于生物安全柜项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2686.htm,关于生物安全柜项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于移动C臂X线摄影机项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2688.htm,关于移动C臂X线摄影机项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于高低压电缆迁移工程项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2687.htm,关于高低压电缆迁移工程项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于主动脉内气囊反博泵招标的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2706.htm,关于主动脉内气囊反博泵招标的公告
2017/01/13,西安交通大学第一附属医院,关于子宫内膜治疗仪采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4777.htm,关于子宫内膜治疗仪采购项目院内招标公告
2014/09/19,西安交通大学第一附属医院,关于门诊加层医疗用房工程项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2690.htm,关于门诊加层医疗用房工程项目的招标公告
2010/09/20,西安交通大学第一附属医院,关于无创心肺复苏机项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2929.htm,关于无创心肺复苏机项目的招标公告
2017/01/16,西安交通大学第一附属医院,关于门诊四层皮肤科治疗室改造项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4783.htm,关于门诊四层皮肤科治疗室改造项目的招标公告
2017/02/09,西安交通大学第一附属医院,关于眼表综合分析仪项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4805.htm,关于眼表综合分析仪项目院内招标（集体采购）公告
2017/01/17,西安交通大学第一附属医院,关于便携式一体式脑电图肌电诱发电位仪项目院内招标（集体采购）公告第2次-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4784.htm,关于便携式一体式脑电图肌电诱发电位仪项目院内招标（集体采购）公告第2次
2017/01/13,西安交通大学第一附属医院,关于生物刺激反馈仪（盆底康复）采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4778.htm,关于生物刺激反馈仪（盆底康复）采购项目院内招标公告
2014/09/19,西安交通大学第一附属医院,关于围产期保健仪项目招标的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2704.htm,关于围产期保健仪项目招标的公告
2017/01/16,西安交通大学第一附属医院,关于呼吸机系统项目院内招标（集体采购）公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4782.htm,关于呼吸机系统项目院内招标（集体采购）公告
2017/02/09,西安交通大学第一附属医院,关于门诊新建警务室项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4804.htm,关于门诊新建警务室项目的招标公告
2017/01/16,西安交通大学第一附属医院,关于异常糖链糖蛋白（TAP）检测项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4780.htm,关于异常糖链糖蛋白（TAP）检测项目的招标公告
2017/01/24,西安交通大学第一附属医院,关于大兴善寺康复院区电力增容项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4796.htm,关于大兴善寺康复院区电力增容项目的招标公告
2017/02/06,西安交通大学第一附属医院,西安交通大学第一附属医院污水处理站改造项目招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4798.htm,西安交通大学第一附属医院污水处理站改造项目招标公告
2017/02/03,西安交通大学第一附属医院,关于便携式经颅多普勒超声诊断系统采购项目院内招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4797.htm,关于便携式经颅多普勒超声诊断系统采购项目院内招标公告
2017/01/09,西安交通大学第一附属医院,关于购置太平间冰柜及安装拆除项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4771.htm,关于购置太平间冰柜及安装拆除项目的招标公告
2017/01/24,西安交通大学第一附属医院,关于天然气锅炉维修保养项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4794.htm,关于天然气锅炉维修保养项目的招标公告
2017/01/24,西安交通大学第一附属医院,关于大兴善寺康复院区购置柴油机组项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/4795.htm,关于大兴善寺康复院区购置柴油机组项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于普通麻醉机项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2721.htm,关于普通麻醉机项目的招标公告
2014/09/19,西安交通大学第一附属医院,关于玻璃体切割器项目招标的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2722.htm,关于玻璃体切割器项目招标的公告
2014/09/19,西安交通大学第一附属医院,关于冷冻高速离心机招标的公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2717.htm,关于冷冻高速离心机招标的公告
2014/09/19,西安交通大学第一附属医院,关于门急诊综合楼招标代理项目的招标公告-西安交通大学第一附属医院招标采供办公室,http://yfyzbb.jdyfy.com/info/1025/2711.htm,关于门急诊综合楼招标代理项目的招标公告
