postTime,msgFrom,title,link,desc
2015/07/13,陕西省人民医院,陕西省人民医院2015年硕士招聘（合同制）进入体检、考察人员名单-陕西省人民医院,http://www.spph-sx.com/info/1072/20093.htm,陕西省人民医院2015年硕士招聘（合同制）进入体检、考察人员名单
2015/06/08,陕西省人民医院,陕西省人民医院2015年公开招聘工作人员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/19641.htm,陕西省人民医院2015年公开招聘工作人员公告
2015/06/08,陕西省人民医院,陕西省人民医院2015年公开招聘工作人员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/19557.htm,陕西省人民医院2015年公开招聘工作人员公告
2015/06/15,陕西省人民医院,陕西省人民医院关于部分专业招聘合同制医技人员考试通知-陕西省人民医院,http://www.spph-sx.com/info/1072/19559.htm,陕西省人民医院关于部分专业招聘合同制医技人员考试通知
2010/05/14,陕西省人民医院,陕西省人民医院关于招聘麻醉科医生的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10981.htm,陕西省人民医院关于招聘麻醉科医生的通知
2010/05/24,陕西省人民医院,房屋改造招、议标公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10986.htm,房屋改造招、议标公告
2015/05/22,陕西省人民医院,陕西省人民医院关于招聘本科护士的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/19578.htm,陕西省人民医院关于招聘本科护士的通知
2015/05/28,陕西省人民医院,陕西省人民医院关于本科护士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/19585.htm,陕西省人民医院关于本科护士招聘名单的公示
2015/05/29,陕西省人民医院,陕西省人民医院关于招聘合同制医技人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/19588.htm,陕西省人民医院关于招聘合同制医技人员的通知
2015/07/15,陕西省人民医院,陕西省人民医院2015年合同制硕士招聘体检时间的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/20107.htm,陕西省人民医院2015年合同制硕士招聘体检时间的通知
2015/03/23,陕西省人民医院,陕西省人民医院收费人员招聘启事-陕西省人民医院,http://www.spph-sx.com/info/1072/9921.htm,陕西省人民医院收费人员招聘启事
2015/03/27,陕西省人民医院,陕西省人民医院关于收费员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/9888.htm,陕西省人民医院关于收费员招聘名单的公示
2010/06/25,陕西省人民医院,陕西省人民医院心脏外科招聘护士公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10943.htm,陕西省人民医院心脏外科招聘护士公告
2014/12/09,陕西省人民医院,陕西省人民医院关于中心实验室招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/9973.htm,陕西省人民医院关于中心实验室招聘名单的公示
2014/12/09,陕西省人民医院,陕西省人民医院关于招聘助理护士的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/9974.htm,陕西省人民医院关于招聘助理护士的通知
2010/08/04,陕西省人民医院,陕西省人民医院关于招聘检验技士的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10931.htm,陕西省人民医院关于招聘检验技士的通知
2010/08/19,陕西省人民医院,陕西省人民医院关于招聘住院医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10910.htm,陕西省人民医院关于招聘住院医师的通知
2014/12/19,陕西省人民医院,陕西省人民医院关于招聘药学部合同制工勤人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/9944.htm,陕西省人民医院关于招聘药学部合同制工勤人员的通知
2014/12/24,陕西省人民医院,陕西省人民医院保卫处招聘消防员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/9946.htm,陕西省人民医院保卫处招聘消防员公告
2014/12/29,陕西省人民医院,陕西省人民医院心外科招聘启事-陕西省人民医院,http://www.spph-sx.com/info/1072/9949.htm,陕西省人民医院心外科招聘启事
2010/09/07,陕西省人民医院,陕西省人民医院关于招聘驾驶员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10886.htm,陕西省人民医院关于招聘驾驶员的通知
2010/09/15,陕西省人民医院,陕西省人民医院招聘住院医师通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10896.htm,陕西省人民医院招聘住院医师通知
2014/11/13,陕西省人民医院,陕西省人民医院关于招聘合同制医技人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/9992.htm,陕西省人民医院关于招聘合同制医技人员的通知
2010/07/29,陕西省人民医院,陕西省人民医院关于招聘护理员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10925.htm,陕西省人民医院关于招聘护理员的通知
2010/11/26,陕西省人民医院,陕西省人民医院2011年公开招聘需求计划表-陕西省人民医院,http://www.spph-sx.com/info/1072/10856.htm,陕西省人民医院2011年公开招聘需求计划表
2010/12/06,陕西省人民医院,陕西省人民医院招聘住院医师通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10828.htm,陕西省人民医院招聘住院医师通知
2014/10/24,陕西省人民医院,陕西省人民医院中心实验室招聘启事-陕西省人民医院,http://www.spph-sx.com/info/1072/10013.htm,陕西省人民医院中心实验室招聘启事
2014/08/21,陕西省人民医院,陕西省人民医院关于招聘助理护士的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10068.htm,陕西省人民医院关于招聘助理护士的通知
2014/08/21,陕西省人民医院,陕西省人民医院关于医技招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10067.htm,陕西省人民医院关于医技招聘名单的公示
2014/08/22,陕西省人民医院,陕西省人民医院关于助理护士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10034.htm,陕西省人民医院关于助理护士招聘名单的公示
2014/09/01,陕西省人民医院,陕西省人民医院关于医技人员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10043.htm,陕西省人民医院关于医技人员招聘名单的公示
2014/09/02,陕西省人民医院,陕西省人民医院招聘合同制泌外、妇科医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10044.htm,陕西省人民医院招聘合同制泌外、妇科医师的通知
2011/02/10,陕西省人民医院,心血管外科招聘公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10795.htm,心血管外科招聘公告
2011/02/21,陕西省人民医院,招聘治安员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10800.htm,招聘治安员公告
2014/07/29,陕西省人民医院,陕西省人民医院关于眼科招聘人员的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10082.htm,陕西省人民医院关于眼科招聘人员的公示
2014/07/29,陕西省人民医院,陕西省人民医院关于招聘合同制妇科医师的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10083.htm,陕西省人民医院关于招聘合同制妇科医师的通知
2014/08/11,陕西省人民医院,陕西省人民医院关于医技科室招聘的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10056.htm,陕西省人民医院关于医技科室招聘的通知
2014/08/18,陕西省人民医院,陕西省人民医院2014年部分聘用制医技招聘面试的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10061.htm,陕西省人民医院2014年部分聘用制医技招聘面试的通知
2014/08/18,陕西省人民医院,陕西省人民医院关于妇科聘用制医师招聘名单公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10062.htm,陕西省人民医院关于妇科聘用制医师招聘名单公示
2011/04/29,陕西省人民医院,陕西省人民医院关于招聘工勤人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10740.htm,陕西省人民医院关于招聘工勤人员的通知
2014/07/07,陕西省人民医院,陕西省人民医院关于招聘护士考试安排的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10094.htm,陕西省人民医院关于招聘护士考试安排的通知
2014/07/14,陕西省人民医院,陕西省人民医院关于护士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10102.htm,陕西省人民医院关于护士招聘名单的公示
2011/05/16,陕西省人民医院,招聘治安员公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10746.htm,招聘治安员公告
2011/05/19,陕西省人民医院,医院关于招聘空调维修人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10749.htm,医院关于招聘空调维修人员的通知
2014/07/03,陕西省人民医院,陕西秦医科贸实业公司2014年聘用制技术人员招聘公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10092.htm,陕西秦医科贸实业公司2014年聘用制技术人员招聘公告
2011/05/27,陕西省人民医院,陕西省人民医院关于护士招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10721.htm,陕西省人民医院关于护士招聘名单的公示
2011/04/15,陕西省人民医院,陕西省人民医院关于招聘护士的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10769.htm,陕西省人民医院关于招聘护士的通知
2014/06/13,陕西省人民医院,陕西省人民医院2014年部分聘用制医师招聘面试公告-陕西省人民医院,http://www.spph-sx.com/info/1072/10112.htm,陕西省人民医院2014年部分聘用制医师招聘面试公告
2014/06/13,陕西省人民医院,陕西省人民医院公开招聘工作人员拟录取名单公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10113.htm,陕西省人民医院公开招聘工作人员拟录取名单公示
2014/06/19,陕西省人民医院,陕西省人民医院眼科招聘工作人员启事-陕西省人民医院,http://www.spph-sx.com/info/1072/10118.htm,陕西省人民医院眼科招聘工作人员启事
2014/06/19,陕西省人民医院,陕西省人民医院关于部分科室聘用制医师招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/9880.htm,陕西省人民医院关于部分科室聘用制医师招聘名单的公示
2014/07/01,陕西省人民医院,陕西省人民医院关于招聘护士的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10121.htm,陕西省人民医院关于招聘护士的通知
2011/06/17,陕西省人民医院,陕西省人民医院关于招聘药剂人员的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10732.htm,陕西省人民医院关于招聘药剂人员的通知
2011/07/11,陕西省人民医院,陕西省人民医院招聘住院医师通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10711.htm,陕西省人民医院招聘住院医师通知
2011/06/28,陕西省人民医院,陕西省人民医院关于药剂人员招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10705.htm,陕西省人民医院关于药剂人员招聘名单的公示
2014/05/27,陕西省人民医院,陕西省人民医院关于招聘本科护士的通知-陕西省人民医院,http://www.spph-sx.com/info/1072/10125.htm,陕西省人民医院关于招聘本科护士的通知
2014/05/27,陕西省人民医院,陕西省人民医院关于部分科室聘用制医师招聘名单的公示-陕西省人民医院,http://www.spph-sx.com/info/1072/10126.htm,陕西省人民医院关于部分科室聘用制医师招聘名单的公示
